drawing_name,average,object_name,image_name,identity,matched,condition,participant,order,img_rx,img_ry,img_cx,img_cy,drawn_rx,drawn_ry,drawn_cx,drawn_cy
AD13_d06_apr10,1,pillow1,a-pr10,target,1,search,AD13,d06,59.5,24.5,276.5,545.5,71,36,326,194
AD14_d04_apr10,1,pillow1,a-pr10,target,1,search,AD14,d04,59.5,24.5,276.5,545.5,71,38,141,102
AD15_d06_apr10,1,pillow1,a-pr10,target,1,search,AD15,d06,59.5,24.5,276.5,545.5,73,55,128,85
AD16_d04_apr10,0.6666666666666666,pillow1,a-pr10,target,1,search,AD16,d04,59.5,24.5,276.5,545.5,61,36,189,133
AD17_d01_apr10,1,pillow1,a-pr10,target,1,search,AD17,d01,59.5,24.5,276.5,545.5,61,31,188,262
AD18_d01_apr10,1,pillow1,a-pr10,target,1,search,AD18,d01,59.5,24.5,276.5,545.5,65,59,201,199
AD19_d01_apr10,0.6666666666666666,pillow1,a-pr10,target,1,search,AD19,d01,59.5,24.5,276.5,545.5,73,35,215,177
AD21_d09_apr10,0.6666666666666666,pillow1,a-pr10,target,1,search,AD21,d09,59.5,24.5,276.5,545.5,41,23,61,144
AD24_d08_apr10,1,pillow1,a-pr10,target,1,search,AD24,d08,59.5,24.5,276.5,545.5,44,65,52,271
AD25_d09_apr10,1,pillow1,a-pr10,target,1,search,AD25,d09,59.5,24.5,276.5,545.5,48,40,178,234
AD26_d10_apr10,1,pillow1,a-pr10,target,1,search,AD26,d10,59.5,24.5,276.5,545.5,70,32,146,172
AD27_d07_apr10,0.6666666666666666,pillow1,a-pr10,target,1,search,AD27,d07,59.5,24.5,276.5,545.5,34,25,109,245
AD29_d11_apr10,1,pillow1,a-pr10,target,1,search,AD29,d11,59.5,24.5,276.5,545.5,29,68,59,234
AD30_d03_apr10,1,pillow1,a-pr10,target,1,search,AD30,d03,59.5,24.5,276.5,545.5,76,29,347,258
AD31_d10_apr10,0.6666666666666666,pillow1,a-pr10,target,1,search,AD31,d10,59.5,24.5,276.5,545.5,103,46.33332825,342,216.3333282
AD32_d07_apr10,1,pillow1,a-pr10,target,1,search,AD32,d07,59.5,24.5,276.5,545.5,48,31,148,135
AD35_d01_apr10,1,pillow1,a-pr10,target,1,search,AD35,d01,59.5,24.5,276.5,545.5,45,39,147,239
AD01_d11_apr10,0,plant1,a-pr10,nonspecific,0,search,AD01,d11,64.5,31,730.5,495,NA,NA,NA,NA
AD02_d03_apr10,0,plant1,a-pr10,nonspecific,0,search,AD02,d03,64.5,31,730.5,495,NA,NA,NA,NA
AD06_d06_apr10,0.6666666666666666,plant1,a-pr10,nonspecific,1,search,AD06,d06,64.5,31,730.5,495,70,40,478,87
AD07_d01_apr10,0,plant1,a-pr10,nonspecific,0,search,AD07,d01,64.5,31,730.5,495,NA,NA,NA,NA
AD08_d07_apr10,0,plant1,a-pr10,nonspecific,0,search,AD08,d07,64.5,31,730.5,495,NA,NA,NA,NA
AD12_d08_apr10,0,plant1,a-pr10,nonspecific,0,search,AD12,d08,64.5,31,730.5,495,NA,NA,NA,NA
AD13_d06_apr10,0,plant1,a-pr10,nonspecific,0,search,AD13,d06,64.5,31,730.5,495,NA,NA,NA,NA
AD14_d04_apr10,0,plant1,a-pr10,nonspecific,0,search,AD14,d04,64.5,31,730.5,495,NA,NA,NA,NA
AD15_d06_apr10,0.6666666666666666,plant1,a-pr10,nonspecific,1,search,AD15,d06,64.5,31,730.5,495,30,49,280,29
AD16_d04_apr10,0,plant1,a-pr10,nonspecific,0,search,AD16,d04,64.5,31,730.5,495,NA,NA,NA,NA
AD17_d01_apr10,0,plant1,a-pr10,nonspecific,0,search,AD17,d01,64.5,31,730.5,495,NA,NA,NA,NA
AD18_d01_apr10,0.3333333333333333,plant1,a-pr10,nonspecific,0,search,AD18,d01,64.5,31,730.5,495,NA,NA,NA,NA
AD19_d01_apr10,0,plant1,a-pr10,nonspecific,0,search,AD19,d01,64.5,31,730.5,495,NA,NA,NA,NA
AD21_d09_apr10,0.3333333333333333,plant1,a-pr10,nonspecific,0,search,AD21,d09,64.5,31,730.5,495,NA,NA,NA,NA
AD24_d08_apr10,0,plant1,a-pr10,nonspecific,0,search,AD24,d08,64.5,31,730.5,495,NA,NA,NA,NA
AD25_d09_apr10,0.3333333333333333,plant1,a-pr10,nonspecific,0,search,AD25,d09,64.5,31,730.5,495,NA,NA,NA,NA
AD26_d10_apr10,0,plant1,a-pr10,nonspecific,0,search,AD26,d10,64.5,31,730.5,495,NA,NA,NA,NA
AD27_d07_apr10,0,plant1,a-pr10,nonspecific,0,search,AD27,d07,64.5,31,730.5,495,NA,NA,NA,NA
AD29_d11_apr10,0,plant1,a-pr10,nonspecific,0,search,AD29,d11,64.5,31,730.5,495,NA,NA,NA,NA
AD30_d03_apr10,0,plant1,a-pr10,nonspecific,0,search,AD30,d03,64.5,31,730.5,495,NA,NA,NA,NA
AD31_d10_apr10,0.3333333333333333,plant1,a-pr10,nonspecific,0,search,AD31,d10,64.5,31,730.5,495,NA,NA,NA,NA
AD32_d07_apr10,0,plant1,a-pr10,nonspecific,0,search,AD32,d07,64.5,31,730.5,495,NA,NA,NA,NA
AD35_d01_apr10,0,plant1,a-pr10,nonspecific,0,search,AD35,d01,64.5,31,730.5,495,NA,NA,NA,NA
AD01_d11_apr10,0,plant2,a-pr10,nonspecific,0,search,AD01,d11,31.5,34.5,919.5,498.5,NA,NA,NA,NA
AD02_d03_apr10,0,plant2,a-pr10,nonspecific,0,search,AD02,d03,31.5,34.5,919.5,498.5,NA,NA,NA,NA
AD06_d06_apr10,0,plant2,a-pr10,nonspecific,0,search,AD06,d06,31.5,34.5,919.5,498.5,NA,NA,NA,NA
AD07_d01_apr10,0,plant2,a-pr10,nonspecific,0,search,AD07,d01,31.5,34.5,919.5,498.5,NA,NA,NA,NA
AD08_d07_apr10,0,plant2,a-pr10,nonspecific,0,search,AD08,d07,31.5,34.5,919.5,498.5,NA,NA,NA,NA
AD12_d08_apr10,0,plant2,a-pr10,nonspecific,0,search,AD12,d08,31.5,34.5,919.5,498.5,NA,NA,NA,NA
AD13_d06_apr10,0,plant2,a-pr10,nonspecific,0,search,AD13,d06,31.5,34.5,919.5,498.5,NA,NA,NA,NA
AD14_d04_apr10,0,plant2,a-pr10,nonspecific,0,search,AD14,d04,31.5,34.5,919.5,498.5,NA,NA,NA,NA
AD15_d06_apr10,0.6666666666666666,plant2,a-pr10,nonspecific,1,search,AD15,d06,31.5,34.5,919.5,498.5,24,36,282,52
AD16_d04_apr10,0.3333333333333333,plant2,a-pr10,nonspecific,0,search,AD16,d04,31.5,34.5,919.5,498.5,NA,NA,NA,NA
AD17_d01_apr10,0,plant2,a-pr10,nonspecific,0,search,AD17,d01,31.5,34.5,919.5,498.5,NA,NA,NA,NA
AD18_d01_apr10,0,plant2,a-pr10,nonspecific,0,search,AD18,d01,31.5,34.5,919.5,498.5,NA,NA,NA,NA
AD19_d01_apr10,0,plant2,a-pr10,nonspecific,0,search,AD19,d01,31.5,34.5,919.5,498.5,NA,NA,NA,NA
AD21_d09_apr10,0,plant2,a-pr10,nonspecific,0,search,AD21,d09,31.5,34.5,919.5,498.5,NA,NA,NA,NA
AD24_d08_apr10,0,plant2,a-pr10,nonspecific,0,search,AD24,d08,31.5,34.5,919.5,498.5,NA,NA,NA,NA
AD25_d09_apr10,0.6666666666666666,plant2,a-pr10,nonspecific,1,search,AD25,d09,31.5,34.5,919.5,498.5,114,52,416,336
AD26_d10_apr10,0,plant2,a-pr10,nonspecific,0,search,AD26,d10,31.5,34.5,919.5,498.5,NA,NA,NA,NA
AD27_d07_apr10,0.3333333333333333,plant2,a-pr10,nonspecific,0,search,AD27,d07,31.5,34.5,919.5,498.5,NA,NA,NA,NA
AD29_d11_apr10,0,plant2,a-pr10,nonspecific,0,search,AD29,d11,31.5,34.5,919.5,498.5,NA,NA,NA,NA
AD30_d03_apr10,0,plant2,a-pr10,nonspecific,0,search,AD30,d03,31.5,34.5,919.5,498.5,NA,NA,NA,NA
AD31_d10_apr10,0.6666666666666666,plant2,a-pr10,nonspecific,1,search,AD31,d10,31.5,34.5,919.5,498.5,32,37,363,85
AD32_d07_apr10,0,plant2,a-pr10,nonspecific,0,search,AD32,d07,31.5,34.5,919.5,498.5,NA,NA,NA,NA
AD35_d01_apr10,0,plant2,a-pr10,nonspecific,0,search,AD35,d01,31.5,34.5,919.5,498.5,NA,NA,NA,NA
AD01_d11_apr10,0.3333333333333333,rug1,a-pr10,nonspecific,0,search,AD01,d11,353.5,101.5,411.5,735.5,NA,NA,NA,NA
AD02_d03_apr10,0,rug1,a-pr10,nonspecific,0,search,AD02,d03,353.5,101.5,411.5,735.5,NA,NA,NA,NA
AD06_d06_apr10,0,rug1,a-pr10,nonspecific,0,search,AD06,d06,353.5,101.5,411.5,735.5,NA,NA,NA,NA
AD07_d01_apr10,1,rug1,a-pr10,nonspecific,1,search,AD07,d01,353.5,101.5,411.5,735.5,100,105,423,322
AD08_d07_apr10,0,rug1,a-pr10,nonspecific,0,search,AD08,d07,353.5,101.5,411.5,735.5,NA,NA,NA,NA
AD12_d08_apr10,0,rug1,a-pr10,nonspecific,0,search,AD12,d08,353.5,101.5,411.5,735.5,NA,NA,NA,NA
AD13_d06_apr10,0.3333333333333333,rug1,a-pr10,nonspecific,0,search,AD13,d06,353.5,101.5,411.5,735.5,NA,NA,NA,NA
AD14_d04_apr10,0,rug1,a-pr10,nonspecific,0,search,AD14,d04,353.5,101.5,411.5,735.5,NA,NA,NA,NA
AD15_d06_apr10,0,rug1,a-pr10,nonspecific,0,search,AD15,d06,353.5,101.5,411.5,735.5,NA,NA,NA,NA
AD16_d04_apr10,0,rug1,a-pr10,nonspecific,0,search,AD16,d04,353.5,101.5,411.5,735.5,NA,NA,NA,NA
AD17_d01_apr10,0,rug1,a-pr10,nonspecific,0,search,AD17,d01,353.5,101.5,411.5,735.5,NA,NA,NA,NA
AD18_d01_apr10,0,rug1,a-pr10,nonspecific,0,search,AD18,d01,353.5,101.5,411.5,735.5,NA,NA,NA,NA
AD19_d01_apr10,0,rug1,a-pr10,nonspecific,0,search,AD19,d01,353.5,101.5,411.5,735.5,NA,NA,NA,NA
AD21_d09_apr10,0,rug1,a-pr10,nonspecific,0,search,AD21,d09,353.5,101.5,411.5,735.5,NA,NA,NA,NA
AD24_d08_apr10,0,rug1,a-pr10,nonspecific,0,search,AD24,d08,353.5,101.5,411.5,735.5,NA,NA,NA,NA
AD25_d09_apr10,0,rug1,a-pr10,nonspecific,0,search,AD25,d09,353.5,101.5,411.5,735.5,NA,NA,NA,NA
AD26_d10_apr10,0.3333333333333333,rug1,a-pr10,nonspecific,0,search,AD26,d10,353.5,101.5,411.5,735.5,NA,NA,NA,NA
AD27_d07_apr10,0,rug1,a-pr10,nonspecific,0,search,AD27,d07,353.5,101.5,411.5,735.5,NA,NA,NA,NA
AD29_d11_apr10,0.3333333333333333,rug1,a-pr10,nonspecific,0,search,AD29,d11,353.5,101.5,411.5,735.5,NA,NA,NA,NA
AD30_d03_apr10,0,rug1,a-pr10,nonspecific,0,search,AD30,d03,353.5,101.5,411.5,735.5,NA,NA,NA,NA
AD31_d10_apr10,0,rug1,a-pr10,nonspecific,0,search,AD31,d10,353.5,101.5,411.5,735.5,NA,NA,NA,NA
AD32_d07_apr10,0.3333333333333333,rug1,a-pr10,nonspecific,0,search,AD32,d07,353.5,101.5,411.5,735.5,NA,NA,NA,NA
AD35_d01_apr10,0,rug1,a-pr10,nonspecific,0,search,AD35,d01,353.5,101.5,411.5,735.5,NA,NA,NA,NA
AD01_d11_apr10,0,wardrobe1,a-pr10,nonspecific,0,search,AD01,d11,135.5,253,1143.5,531,NA,NA,NA,NA
AD02_d03_apr10,0,wardrobe1,a-pr10,nonspecific,0,search,AD02,d03,135.5,253,1143.5,531,NA,NA,NA,NA
AD06_d06_apr10,0,wardrobe1,a-pr10,nonspecific,0,search,AD06,d06,135.5,253,1143.5,531,NA,NA,NA,NA
AD07_d01_apr10,0.6666666666666666,wardrobe1,a-pr10,nonspecific,1,search,AD07,d01,135.5,253,1143.5,531,NA,NA,NA,NA
AD08_d07_apr10,0,wardrobe1,a-pr10,nonspecific,0,search,AD08,d07,135.5,253,1143.5,531,NA,NA,NA,NA
AD12_d08_apr10,0,wardrobe1,a-pr10,nonspecific,0,search,AD12,d08,135.5,253,1143.5,531,NA,NA,NA,NA
AD13_d06_apr10,0,wardrobe1,a-pr10,nonspecific,0,search,AD13,d06,135.5,253,1143.5,531,NA,NA,NA,NA
AD14_d04_apr10,1,wardrobe1,a-pr10,nonspecific,1,search,AD14,d04,135.5,253,1143.5,531,NA,NA,NA,NA
AD15_d06_apr10,0,wardrobe1,a-pr10,nonspecific,0,search,AD15,d06,135.5,253,1143.5,531,NA,NA,NA,NA
AD16_d04_apr10,0.6666666666666666,wardrobe1,a-pr10,nonspecific,1,search,AD16,d04,135.5,253,1143.5,531,NA,NA,NA,NA
AD17_d01_apr10,0.3333333333333333,wardrobe1,a-pr10,nonspecific,0,search,AD17,d01,135.5,253,1143.5,531,NA,NA,NA,NA
AD18_d01_apr10,0,wardrobe1,a-pr10,nonspecific,0,search,AD18,d01,135.5,253,1143.5,531,NA,NA,NA,NA
AD19_d01_apr10,0.6666666666666666,wardrobe1,a-pr10,nonspecific,1,search,AD19,d01,135.5,253,1143.5,531,NA,NA,NA,NA
AD21_d09_apr10,0.6666666666666666,wardrobe1,a-pr10,nonspecific,1,search,AD21,d09,135.5,253,1143.5,531,NA,NA,NA,NA
AD24_d08_apr10,0,wardrobe1,a-pr10,nonspecific,0,search,AD24,d08,135.5,253,1143.5,531,NA,NA,NA,NA
AD25_d09_apr10,0.3333333333333333,wardrobe1,a-pr10,nonspecific,0,search,AD25,d09,135.5,253,1143.5,531,NA,NA,NA,NA
AD26_d10_apr10,0,wardrobe1,a-pr10,nonspecific,0,search,AD26,d10,135.5,253,1143.5,531,NA,NA,NA,NA
AD27_d07_apr10,0.3333333333333333,wardrobe1,a-pr10,nonspecific,0,search,AD27,d07,135.5,253,1143.5,531,NA,NA,NA,NA
AD29_d11_apr10,0,wardrobe1,a-pr10,nonspecific,0,search,AD29,d11,135.5,253,1143.5,531,NA,NA,NA,NA
AD30_d03_apr10,0,wardrobe1,a-pr10,nonspecific,0,search,AD30,d03,135.5,253,1143.5,531,NA,NA,NA,NA
AD31_d10_apr10,0.3333333333333333,wardrobe1,a-pr10,nonspecific,0,search,AD31,d10,135.5,253,1143.5,531,NA,NA,NA,NA
AD32_d07_apr10,1,wardrobe1,a-pr10,nonspecific,1,search,AD32,d07,135.5,253,1143.5,531,NA,NA,NA,NA
AD35_d01_apr10,0,wardrobe1,a-pr10,nonspecific,0,search,AD35,d01,135.5,253,1143.5,531,NA,NA,NA,NA
AD01_d11_apr10,0.6666666666666666,window1,a-pr10,nonspecific,1,search,AD01,d11,201.5,135,790.5,409,100,80,573.4952393,110
AD02_d03_apr10,0,window1,a-pr10,nonspecific,0,search,AD02,d03,201.5,135,790.5,409,NA,NA,NA,NA
AD06_d06_apr10,0,window1,a-pr10,nonspecific,0,search,AD06,d06,201.5,135,790.5,409,NA,NA,NA,NA
AD07_d01_apr10,0.3333333333333333,window1,a-pr10,nonspecific,0,search,AD07,d01,201.5,135,790.5,409,NA,NA,NA,NA
AD08_d07_apr10,1,window1,a-pr10,nonspecific,1,search,AD08,d07,201.5,135,790.5,409,94,75,581,114
AD12_d08_apr10,0,window1,a-pr10,nonspecific,0,search,AD12,d08,201.5,135,790.5,409,NA,NA,NA,NA
AD13_d06_apr10,1,window1,a-pr10,nonspecific,1,search,AD13,d06,201.5,135,790.5,409,110,117,578,192
AD14_d04_apr10,0,window1,a-pr10,nonspecific,0,search,AD14,d04,201.5,135,790.5,409,NA,NA,NA,NA
AD15_d06_apr10,0.6666666666666666,window1,a-pr10,nonspecific,1,search,AD15,d06,201.5,135,790.5,409,110,77,496,71
AD16_d04_apr10,0,window1,a-pr10,nonspecific,0,search,AD16,d04,201.5,135,790.5,409,NA,NA,NA,NA
AD17_d01_apr10,0,window1,a-pr10,nonspecific,0,search,AD17,d01,201.5,135,790.5,409,NA,NA,NA,NA
AD18_d01_apr10,0,window1,a-pr10,nonspecific,0,search,AD18,d01,201.5,135,790.5,409,NA,NA,NA,NA
AD19_d01_apr10,0.6666666666666666,window1,a-pr10,nonspecific,1,search,AD19,d01,201.5,135,790.5,409,100,81,576,87
AD21_d09_apr10,0.3333333333333333,window1,a-pr10,nonspecific,0,search,AD21,d09,201.5,135,790.5,409,NA,NA,NA,NA
AD24_d08_apr10,0.3333333333333333,window1,a-pr10,nonspecific,0,search,AD24,d08,201.5,135,790.5,409,NA,NA,NA,NA
AD25_d09_apr10,0.3333333333333333,window1,a-pr10,nonspecific,0,search,AD25,d09,201.5,135,790.5,409,NA,NA,NA,NA
AD26_d10_apr10,1,window1,a-pr10,nonspecific,1,search,AD26,d10,201.5,135,790.5,409,166,78,529,78
AD27_d07_apr10,0,window1,a-pr10,nonspecific,0,search,AD27,d07,201.5,135,790.5,409,NA,NA,NA,NA
AD29_d11_apr10,1,window1,a-pr10,nonspecific,1,search,AD29,d11,201.5,135,790.5,409,118,86,457,101
AD30_d03_apr10,0.3333333333333333,window1,a-pr10,nonspecific,0,search,AD30,d03,201.5,135,790.5,409,NA,NA,NA,NA
AD31_d10_apr10,0.6666666666666666,window1,a-pr10,nonspecific,1,search,AD31,d10,201.5,135,790.5,409,100,80,90,220
AD32_d07_apr10,0,window1,a-pr10,nonspecific,0,search,AD32,d07,201.5,135,790.5,409,NA,NA,NA,NA
AD35_d01_apr10,0.6666666666666666,window1,a-pr10,nonspecific,1,search,AD35,d01,201.5,135,790.5,409,59,41,410,201
AD01_d08_apr13,0.6666666666666666,bench1,a-pr13,nonspecific,1,search,AD01,d08,93,93.5,528,664.5,47,90,431,364
AD02_d02_apr13,0,bench1,a-pr13,nonspecific,0,search,AD02,d02,93,93.5,528,664.5,NA,NA,NA,NA
AD03_d04_apr13,0,bench1,a-pr13,nonspecific,0,search,AD03,d04,93,93.5,528,664.5,NA,NA,NA,NA
AD04_d03_apr13,0,bench1,a-pr13,nonspecific,0,search,AD04,d03,93,93.5,528,664.5,NA,NA,NA,NA
AD06_d07_apr13,0,bench1,a-pr13,nonspecific,0,search,AD06,d07,93,93.5,528,664.5,NA,NA,NA,NA
AD08_d08_apr13,0,bench1,a-pr13,nonspecific,0,search,AD08,d08,93,93.5,528,664.5,NA,NA,NA,NA
AD09_d05_apr13,0,bench1,a-pr13,nonspecific,0,search,AD09,d05,93,93.5,528,664.5,NA,NA,NA,NA
AD10_d05_apr13,0,bench1,a-pr13,nonspecific,0,search,AD10,d05,93,93.5,528,664.5,NA,NA,NA,NA
AD11_d05_apr13,0,bench1,a-pr13,nonspecific,0,search,AD11,d05,93,93.5,528,664.5,NA,NA,NA,NA
AD13_d02_apr13,0,bench1,a-pr13,nonspecific,0,search,AD13,d02,93,93.5,528,664.5,NA,NA,NA,NA
AD14_d02_apr13,0,bench1,a-pr13,nonspecific,0,search,AD14,d02,93,93.5,528,664.5,NA,NA,NA,NA
AD15_d04_apr13,0,bench1,a-pr13,nonspecific,0,search,AD15,d04,93,93.5,528,664.5,NA,NA,NA,NA
AD16_d03_apr13,0,bench1,a-pr13,nonspecific,0,search,AD16,d03,93,93.5,528,664.5,NA,NA,NA,NA
AD18_d07_apr13,0.3333333333333333,bench1,a-pr13,nonspecific,0,search,AD18,d07,93,93.5,528,664.5,NA,NA,NA,NA
AD19_d04_apr13,0,bench1,a-pr13,nonspecific,0,search,AD19,d04,93,93.5,528,664.5,NA,NA,NA,NA
AD20_d02_apr13,1,bench1,a-pr13,nonspecific,1,search,AD20,d02,93,93.5,528,664.5,49,92,249,417
AD21_d07_apr13,1,bench1,a-pr13,nonspecific,1,search,AD21,d07,93,93.5,528,664.5,63,64,498,276
AD22_d02_apr13,0,bench1,a-pr13,nonspecific,0,search,AD22,d02,93,93.5,528,664.5,NA,NA,NA,NA
AD23_d06_apr13,0,bench1,a-pr13,nonspecific,0,search,AD23,d06,93,93.5,528,664.5,NA,NA,NA,NA
AD24_d05_apr13,0,bench1,a-pr13,nonspecific,0,search,AD24,d05,93,93.5,528,664.5,NA,NA,NA,NA
AD26_d06_apr13,0,bench1,a-pr13,nonspecific,0,search,AD26,d06,93,93.5,528,664.5,NA,NA,NA,NA
AD27_d03_apr13,0,bench1,a-pr13,nonspecific,0,search,AD27,d03,93,93.5,528,664.5,NA,NA,NA,NA
AD29_d09_apr13,0,bench1,a-pr13,nonspecific,0,search,AD29,d09,93,93.5,528,664.5,NA,NA,NA,NA
AD30_d08_apr13,0,bench1,a-pr13,nonspecific,0,search,AD30,d08,93,93.5,528,664.5,NA,NA,NA,NA
AD31_d03_apr13,0,bench1,a-pr13,nonspecific,0,search,AD31,d03,93,93.5,528,664.5,NA,NA,NA,NA
AD32_d01_apr13,0,bench1,a-pr13,nonspecific,0,search,AD32,d01,93,93.5,528,664.5,NA,NA,NA,NA
AD34_d05_apr13,0,bench1,a-pr13,nonspecific,0,search,AD34,d05,93,93.5,528,664.5,NA,NA,NA,NA
AD35_d02_apr13,0,bench1,a-pr13,nonspecific,0,search,AD35,d02,93,93.5,528,664.5,NA,NA,NA,NA
AD36_d01_apr13,0.6666666666666666,bench1,a-pr13,nonspecific,1,search,AD36,d01,93,93.5,528,664.5,27,50,350,403
AD01_d08_apr13,1,bench2,a-pr13,nonspecific,1,search,AD01,d08,131.5,89,254.5,628,52,90,276,387
AD02_d02_apr13,0,bench2,a-pr13,nonspecific,0,search,AD02,d02,131.5,89,254.5,628,NA,NA,NA,NA
AD03_d04_apr13,0,bench2,a-pr13,nonspecific,0,search,AD03,d04,131.5,89,254.5,628,NA,NA,NA,NA
AD04_d03_apr13,0.6666666666666666,bench2,a-pr13,nonspecific,1,search,AD04,d03,131.5,89,254.5,628,100,80,336,340
AD06_d07_apr13,0,bench2,a-pr13,nonspecific,0,search,AD06,d07,131.5,89,254.5,628,NA,NA,NA,NA
AD08_d08_apr13,0,bench2,a-pr13,nonspecific,0,search,AD08,d08,131.5,89,254.5,628,NA,NA,NA,NA
AD09_d05_apr13,0.3333333333333333,bench2,a-pr13,nonspecific,0,search,AD09,d05,131.5,89,254.5,628,NA,NA,NA,NA
AD10_d05_apr13,0,bench2,a-pr13,nonspecific,0,search,AD10,d05,131.5,89,254.5,628,NA,NA,NA,NA
AD11_d05_apr13,0.6666666666666666,bench2,a-pr13,nonspecific,1,search,AD11,d05,131.5,89,254.5,628,98,80,364,301
AD13_d02_apr13,0.3333333333333333,bench2,a-pr13,nonspecific,0,search,AD13,d02,131.5,89,254.5,628,NA,NA,NA,NA
AD14_d02_apr13,1,bench2,a-pr13,nonspecific,1,search,AD14,d02,131.5,89,254.5,628,46,54,122,389
AD15_d04_apr13,0,bench2,a-pr13,nonspecific,0,search,AD15,d04,131.5,89,254.5,628,NA,NA,NA,NA
AD16_d03_apr13,0.3333333333333333,bench2,a-pr13,nonspecific,0,search,AD16,d03,131.5,89,254.5,628,NA,NA,NA,NA
AD18_d07_apr13,0,bench2,a-pr13,nonspecific,0,search,AD18,d07,131.5,89,254.5,628,NA,NA,NA,NA
AD19_d04_apr13,0,bench2,a-pr13,nonspecific,0,search,AD19,d04,131.5,89,254.5,628,NA,NA,NA,NA
AD20_d02_apr13,0.6666666666666666,bench2,a-pr13,nonspecific,1,search,AD20,d02,131.5,89,254.5,628,49,80,55,418
AD21_d07_apr13,1,bench2,a-pr13,nonspecific,1,search,AD21,d07,131.5,89,254.5,628,25,41,472,278
AD22_d02_apr13,0,bench2,a-pr13,nonspecific,0,search,AD22,d02,131.5,89,254.5,628,NA,NA,NA,NA
AD23_d06_apr13,0,bench2,a-pr13,nonspecific,0,search,AD23,d06,131.5,89,254.5,628,NA,NA,NA,NA
AD24_d05_apr13,0,bench2,a-pr13,nonspecific,0,search,AD24,d05,131.5,89,254.5,628,NA,NA,NA,NA
AD26_d06_apr13,0.3333333333333333,bench2,a-pr13,nonspecific,0,search,AD26,d06,131.5,89,254.5,628,NA,NA,NA,NA
AD27_d03_apr13,0,bench2,a-pr13,nonspecific,0,search,AD27,d03,131.5,89,254.5,628,NA,NA,NA,NA
AD29_d09_apr13,0.3333333333333333,bench2,a-pr13,nonspecific,0,search,AD29,d09,131.5,89,254.5,628,NA,NA,NA,NA
AD30_d08_apr13,0,bench2,a-pr13,nonspecific,0,search,AD30,d08,131.5,89,254.5,628,NA,NA,NA,NA
AD31_d03_apr13,0,bench2,a-pr13,nonspecific,0,search,AD31,d03,131.5,89,254.5,628,NA,NA,NA,NA
AD32_d01_apr13,0.6666666666666666,bench2,a-pr13,nonspecific,1,search,AD32,d01,131.5,89,254.5,628,100,80,196,298
AD34_d05_apr13,0.3333333333333333,bench2,a-pr13,nonspecific,0,search,AD34,d05,131.5,89,254.5,628,NA,NA,NA,NA
AD35_d02_apr13,0.6666666666666666,bench2,a-pr13,nonspecific,1,search,AD35,d02,131.5,89,254.5,628,92,80,370,313
AD36_d01_apr13,0,bench2,a-pr13,nonspecific,0,search,AD36,d01,131.5,89,254.5,628,NA,NA,NA,NA
AD01_d08_apr13,0,campchair1,a-pr13,nonspecific,0,search,AD01,d08,59,67.5,60,476.5,NA,NA,NA,NA
AD02_d02_apr13,1,campchair1,a-pr13,nonspecific,1,search,AD02,d02,59,67.5,60,476.5,80,75,299,292
AD03_d04_apr13,0,campchair1,a-pr13,nonspecific,0,search,AD03,d04,59,67.5,60,476.5,NA,NA,NA,NA
AD04_d03_apr13,0,campchair1,a-pr13,nonspecific,0,search,AD04,d03,59,67.5,60,476.5,NA,NA,NA,NA
AD06_d07_apr13,0,campchair1,a-pr13,nonspecific,0,search,AD06,d07,59,67.5,60,476.5,NA,NA,NA,NA
AD08_d08_apr13,0,campchair1,a-pr13,nonspecific,0,search,AD08,d08,59,67.5,60,476.5,NA,NA,NA,NA
AD09_d05_apr13,0,campchair1,a-pr13,nonspecific,0,search,AD09,d05,59,67.5,60,476.5,NA,NA,NA,NA
AD10_d05_apr13,1,campchair1,a-pr13,nonspecific,1,search,AD10,d05,59,67.5,60,476.5,69,75,80,219
AD11_d05_apr13,1,campchair1,a-pr13,nonspecific,1,search,AD11,d05,59,67.5,60,476.5,94,54,103,153
AD13_d02_apr13,0,campchair1,a-pr13,nonspecific,0,search,AD13,d02,59,67.5,60,476.5,NA,NA,NA,NA
AD14_d02_apr13,1,campchair1,a-pr13,nonspecific,1,search,AD14,d02,59,67.5,60,476.5,51,66,55,192
AD15_d04_apr13,0.6666666666666666,campchair1,a-pr13,nonspecific,1,search,AD15,d04,59,67.5,60,476.5,44,55,220,317
AD16_d03_apr13,0,campchair1,a-pr13,nonspecific,0,search,AD16,d03,59,67.5,60,476.5,NA,NA,NA,NA
AD18_d07_apr13,0,campchair1,a-pr13,nonspecific,0,search,AD18,d07,59,67.5,60,476.5,NA,NA,NA,NA
AD19_d04_apr13,0,campchair1,a-pr13,nonspecific,0,search,AD19,d04,59,67.5,60,476.5,NA,NA,NA,NA
AD20_d02_apr13,1,campchair1,a-pr13,nonspecific,1,search,AD20,d02,59,67.5,60,476.5,48,81,50,424
AD21_d07_apr13,0,campchair1,a-pr13,nonspecific,0,search,AD21,d07,59,67.5,60,476.5,NA,NA,NA,NA
AD22_d02_apr13,0,campchair1,a-pr13,nonspecific,0,search,AD22,d02,59,67.5,60,476.5,NA,NA,NA,NA
AD23_d06_apr13,0.3333333333333333,campchair1,a-pr13,nonspecific,0,search,AD23,d06,59,67.5,60,476.5,NA,NA,NA,NA
