trial,start,end,x,y,mad.x,mad.y,peak.vx,peak.vy,dur,event,participant,image
10,419.13057,419.3443303,1259,719,2.9652,2.9652,-3,-5,213.7603,fixation,AD02,a-pr32.png
10,419.3643204,419.4322568,1263,719,1.4826,1.4826,-5,-4.5,67.9364,fixation,AD02,a-pr32.png
10,419.4663041,419.5022074,1635,684,2.9652,3.7065,7.5,5,35.9033,fixation,AD02,a-pr32.png
10,419.5044681,419.6500865,1634,685,2.9652,2.9652,3.5,4.5,145.6184,fixation,AD02,a-pr32.png
10,419.6681303,419.6821078,1508,699,2.9652,4.4478,4.5,-3.5,13.9775,fixation,AD02,a-pr32.png
10,419.6941095,419.7441456,1508,696,2.9652,2.9652,-2.5,-3.5,50.0361,fixation,AD02,a-pr32.png
10,419.7461567,419.7821793,1505.5,692,2.2239,1.4826,-2,3,36.0226,fixation,AD02,a-pr32.png
10,419.788145,419.8366184,1507,691,1.4826,2.2239,2,-3,48.4734,fixation,AD02,a-pr32.png
10,419.8600022,419.9059787,1313,679,1.4826,2.9652,-4,4,45.9765,fixation,AD02,a-pr32.png
10,419.9080056,419.9939307,1311,675,1.4826,1.4826,3,3.5,85.9251,fixation,AD02,a-pr32.png
10,420.0319653,420.227781,1640,654,1.4826,2.2239,6,4.5,195.8157,fixation,AD02,a-pr32.png
10,420.23783,420.554182,1674,649,2.9652,2.9652,-5.5,4,316.352,fixation,AD02,a-pr32.png
10,420.5623505,420.8742773,1626,652,2.9652,1.4826,5.5,3.5,311.9268,fixation,AD02,a-pr32.png
10,420.8881577,421.0962609,1574.5,618,3.7065,1.4826,4.5,2,208.1032,fixation,AD02,a-pr32.png
10,421.1040741,421.3643016,1536.5,619,2.2239,2.9652,-4.5,-2,260.2275,fixation,AD02,a-pr32.png
10,421.3782501,421.6781507,1608,608,5.9304,1.4826,6,-2,299.9006,fixation,AD02,a-pr32.png
10,421.6882103,421.8480633,1552,618,2.9652,1.4826,4.5,-2,159.853,fixation,AD02,a-pr32.png
11,431.6774812,431.7255044,1294,726.5,2.9652,2.2239,2,3.5,48.023199999079196,fixation,AD02,a-pr4.png
11,431.7314358,431.7414749,1294,724,2.9652,2.9652,3.5,-4,10.0391,fixation,AD02,a-pr4.png
11,431.7514412,431.7914543,1290,722,1.4826,2.9652,-2,3,40.0131,fixation,AD02,a-pr4.png
11,431.7954297,431.8474307,1292,719.5,1.4826,5.1891,2,4,52.001,fixation,AD02,a-pr4.png
11,431.917423,431.9333767,1003,713.5,7.413,1.4826,5,3.5,15.953699999045098,fixation,AD02,a-pr4.png
11,431.9353182,432.109237,999,717,1.4826,1.4826,-3,-4,173.9188,fixation,AD02,a-pr4.png
11,432.1472474,432.3211585,1335,679,5.9304,2.9652,-5.5,-4,173.91110000062298,fixation,AD02,a-pr4.png
11,432.3231489,432.3433584,1336,682.5,1.4826,3.7065,-1,-3.5,20.2095,fixation,AD02,a-pr4.png
11,432.349138,432.3890839,1334,679,2.2239,1.4826,-4.5,-6.5,39.9459,fixation,AD02,a-pr4.png
11,432.4251444,433.4611137,1573,703,2.9652,2.9652,-5,2.5,1035.9693,fixation,AD02,a-pr4.png
11,433.4951065,433.6549689,1408,775,2.9652,2.9652,2.5,-3.5,159.8624,fixation,AD02,a-pr4.png
11,433.6649769,433.8029192,1405,812,2.9652,2.9652,-3,4,137.9423,fixation,AD02,a-pr4.png
11,433.8058359,433.8538424,1403,805,1.4826,2.9652,2.5,-3.5,48.0065,fixation,AD02,a-pr4.png
11,433.866889,433.9548583,1332,806,2.9652,1.4826,-3,4.5,87.9693,fixation,AD02,a-pr4.png
11,433.9617672,434.019525,1328,806,4.4478,1.4826,2,-4,57.7578,fixation,AD02,a-pr4.png
12,443.6431169,443.7151943,1261.5,728.5,2.2239,2.2239,-3,-3,72.0774,fixation,AD02,a-pr23.png
12,443.7291127,443.7550969,1263,723,1.4826,1.4826,-2.5,4,25.9842,fixation,AD02,a-pr23.png
12,443.7651687,443.7750772,1268,715,4.4478,4.4478,-2,-4.5,9.9085,fixation,AD02,a-pr23.png
12,443.7791848,443.7950706,1269.5,716,0.7413,3.7065,2,-5.5,15.8858,fixation,AD02,a-pr23.png
12,443.7970999,443.8231733,1269,722,1.4826,2.9652,-2,6,26.0734,fixation,AD02,a-pr23.png
12,443.8251986,443.8632111,1268,725,1.4826,1.4826,2.5,-5,38.0125,fixation,AD02,a-pr23.png
12,443.8951326,444.0102572,952.5,732,2.2239,2.9652,-5.5,4,115.12459999994499,fixation,AD02,a-pr23.png
12,444.012286,444.0563867,951,730,2.9652,1.4826,-3,-3,44.1007,fixation,AD02,a-pr23.png
12,444.0802637,444.1904794,1108,700,4.4478,2.9652,4.5,7,110.2157,fixation,AD02,a-pr23.png
12,444.1923776,444.208331,1109.5,699,2.2239,1.4826,-1.5,-6,15.9534,fixation,AD02,a-pr23.png
12,444.2243278,444.2403121,1106,697,2.2239,1.4826,2,3.5,15.9843,fixation,AD02,a-pr23.png
12,444.2542723,444.2703478,1052,698,1.4826,1.4826,-3.5,3.5,16.0755,fixation,AD02,a-pr23.png
12,444.2723772,444.5046465,1054,707,1.4826,2.9652,-3,4,232.2693,fixation,AD02,a-pr23.png
12,444.5064868,444.5343996,1068,698,3.7065,2.2239,-3,-4,27.912799997466198,fixation,AD02,a-pr23.png
12,444.5604272,444.7722844,1255,707,3.7065,4.4478,2,3,211.85719999993998,fixation,AD02,a-pr23.png
12,444.7782563,444.8382601,1256,705,2.9652,2.9652,-4,-6,60.0038,fixation,AD02,a-pr23.png
12,444.877162,444.9111223,1278,709,1.4826,2.9652,1.5,4.5,33.9603,fixation,AD02,a-pr23.png
12,444.9141794,444.9461758,1281,710,1.4826,2.2239,-2,4.5,31.996400000025503,fixation,AD02,a-pr23.png
12,444.9525507,444.9651061,1279.5,709.5,2.9652,2.9652,3,5.5,12.555399999655501,fixation,AD02,a-pr23.png
12,444.9671563,445.0682639,1282,708,4.4478,2.9652,4.5,-4,101.1076,fixation,AD02,a-pr23.png
12,445.0908213,445.226835,1133,690,1.4826,1.4826,-5.5,-2.5,136.0137,fixation,AD02,a-pr23.png
12,445.2429148,445.2607702,1059,689,4.4478,1.4826,-5.5,2.5,17.8554,fixation,AD02,a-pr23.png
12,445.2668168,445.3986729,1067,691,2.9652,2.9652,-2.5,-4,131.8561,fixation,AD02,a-pr23.png
12,445.4347295,445.7124884,867,651,2.9652,1.4826,4.5,-2.5,277.7589,fixation,AD02,a-pr23.png
12,445.7204925,445.9028989,898,661,4.4478,1.4826,-5,-3,182.4064,fixation,AD02,a-pr23.png
12,445.9148444,446.2665604,856,673,2.9652,1.4826,-4,-2.5,351.716,fixation,AD02,a-pr23.png
12,446.2986296,446.8048827,1089,696,7.413,2.9652,4.5,3.5,506.2531,fixation,AD02,a-pr23.png
12,446.8148783,447.0307976,1089,727,2.9652,2.9652,-3,3.5,215.9193,fixation,AD02,a-pr23.png
12,447.0328278,447.0587836,1084,724,1.4826,1.4826,2,-3.5,25.955800000701903,fixation,AD02,a-pr23.png
12,447.1969816,447.3020878,1240,712,4.4478,1.4826,-2.5,4,105.1062,fixation,AD02,a-pr23.png
12,447.3140367,447.3450044,1233,711,1.4826,1.4826,-2.5,-3.5,30.9677,fixation,AD02,a-pr23.png
12,447.3580357,447.3904166,1173,693,4.4478,1.4826,-5,3,32.3809,fixation,AD02,a-pr23.png
12,447.392108,447.4220735,1170,692,1.4826,1.4826,2,-3.5,29.9655,fixation,AD02,a-pr23.png
12,447.4240699,447.4920702,1170,693.5,1.4826,2.2239,2.5,4.5,68.0003,fixation,AD02,a-pr23.png
12,447.4940539,447.6629669,1169,693,1.4826,2.9652,-3,-3.5,168.913,fixation,AD02,a-pr23.png
12,447.6921569,448.046938,1310,710,2.9652,4.4478,-4,-3,354.7811,fixation,AD02,a-pr23.png
12,448.0509507,448.3100103,1283.5,705,6.6717,2.9652,5,3.5,259.0596,fixation,AD02,a-pr23.png
12,448.3120397,448.3540396,1276,706,1.4826,2.9652,1.5,-5,41.9999,fixation,AD02,a-pr23.png
12,448.3769419,448.4360721,1275,712,1.4826,1.4826,1.5,5.5,59.1302,fixation,AD02,a-pr23.png
12,448.4379967,448.4501375,1277.5,710.5,0.7413,0.7413,-1,5.5,12.140799998633199,fixation,AD02,a-pr23.png
12,448.4519926,448.4821847,1279,713,1.4826,1.4826,-1.5,-4,30.1921,fixation,AD02,a-pr23.png
12,448.4901327,448.5321864,1279,713,1.4826,1.4826,-4,-5,42.0537,fixation,AD02,a-pr23.png
12,448.5381131,448.6123694,1296,719,5.9304,1.4826,3,2.5,74.2563,fixation,AD02,a-pr23.png
12,448.6183919,448.6904009,1300,715,1.4826,1.4826,3.5,2.5,72.009,fixation,AD02,a-pr23.png
12,448.7304164,448.9381804,983,759,4.4478,1.4826,5.5,-2,207.764,fixation,AD02,a-pr23.png
12,448.9482682,449.1780409,958,774,2.9652,1.4826,-4,-2.5,229.7727,fixation,AD02,a-pr23.png
12,449.1960785,449.3339694,843,737,1.4826,1.4826,-5.5,2.5,137.8909,fixation,AD02,a-pr23.png
12,449.3699354,449.5048784,846,618,1.4826,1.4826,2,2.5,134.94300000093102,fixation,AD02,a-pr23.png
12,449.5199059,449.765952,846,669,2.9652,2.9652,-5,3.5,246.04609999823901,fixation,AD02,a-pr23.png
12,449.7859333,449.9483884,1016,680,2.9652,1.4826,-6,2.5,162.4551,fixation,AD02,a-pr23.png
12,449.9741103,450.2123755,1146,675,2.9652,2.9652,6,3,238.2652,fixation,AD02,a-pr23.png
12,450.2219728,450.421967,1192,663,2.9652,1.4826,6,-2.5,199.9942,fixation,AD02,a-pr23.png
12,450.4339515,450.6199201,1154,693,2.9652,2.9652,-4.5,2.5,185.9686,fixation,AD02,a-pr23.png
12,450.6239609,451.1338696,1178,688,2.9652,2.9652,2.5,3,509.90869999895904,fixation,AD02,a-pr23.png
13,460.8472139,460.8851999,1306,704,2.9652,4.4478,2,-4.5,37.986,fixation,AD02,a-pr5.png
13,460.8901757,460.9151981,1303,711,1.4826,1.4826,2,4.5,25.0224,fixation,AD02,a-pr5.png
13,460.9221604,460.9481884,1302,713,2.9652,1.4826,-4.5,1.5,26.028,fixation,AD02,a-pr5.png
13,460.9552132,460.9691937,1296,711,1.4826,1.4826,2,5,13.9805,fixation,AD02,a-pr5.png
13,460.9721861,460.9981172,1299,708,2.9652,1.4826,3.5,-5.5,25.9311,fixation,AD02,a-pr5.png
13,461.0016486,461.0292571,1301,710,1.4826,1.4826,2.5,2,27.6085,fixation,AD02,a-pr5.png
13,461.0681764,461.2273117,1000,740,2.9652,1.4826,-5,-2,159.13530000034402,fixation,AD02,a-pr5.png
13,461.2659833,461.3200742,1361,733,1.4826,1.4826,-6.5,3.5,54.0909,fixation,AD02,a-pr5.png
13,461.3214042,461.3601383,1363,732,1.4826,2.9652,1.5,-4,38.7341,fixation,AD02,a-pr5.png
13,461.3620436,461.4500744,1365,739,1.4826,2.9652,-2,-3.5,88.0308,fixation,AD02,a-pr5.png
13,461.4739887,461.5959015,1422,734,2.9652,4.4478,2.5,4.5,121.91280000115499,fixation,AD02,a-pr5.png
13,461.6399052,461.8438898,1076.5,739,3.7065,2.9652,7,-3.5,203.9846,fixation,AD02,a-pr5.png
13,461.8659185,462.3772428,1111,740,2.9652,2.9652,-4,-4,511.3243,fixation,AD02,a-pr5.png
13,462.3791654,462.7812128,1113,739,2.9652,2.9652,-3,-3.5,402.0474,fixation,AD02,a-pr5.png
13,462.8091682,463.0753807,983,761,2.9652,1.4826,-5,-2.5,266.2125,fixation,AD02,a-pr5.png
13,463.1312445,463.2551408,1615,780,1.4826,2.9652,4.5,2.5,123.8963,fixation,AD02,a-pr5.png
14,473.0273827,473.1392388,1298,715,1.4826,4.4478,-2.5,5.5,111.8561,fixation,AD02,a-pr14.png
14,473.1432561,473.1585445,1298.5,714,1.4826,1.4826,-3.5,-4,15.2884,fixation,AD02,a-pr14.png
14,473.1872979,473.3691445,1582,765,2.9652,2.9652,5,3.5,181.8466,fixation,AD02,a-pr14.png
14,473.3710528,473.3853321,1588,768,1.4826,1.4826,2,-4.5,14.2793,fixation,AD02,a-pr14.png
14,473.4390795,473.5590048,1207,690,2.9652,2.9652,2.5,-3.5,119.9253,fixation,AD02,a-pr14.png
14,473.6049905,473.6150287,1685,697,2.9652,1.4826,-4,2,10.0382,fixation,AD02,a-pr14.png
14,473.6190478,473.8089117,1682,688,2.9652,2.9652,3.5,3.5,189.8639,fixation,AD02,a-pr14.png
14,473.8189505,474.729364,1720,676,8.8956,5.9304,-5.5,-2.5,910.4135,fixation,AD02,a-pr14.png
14,474.7653047,475.0411702,1477,678,5.9304,1.4826,-4.5,2.5,275.8655,fixation,AD02,a-pr14.png
14,475.0571364,475.369175,1580,685,5.9304,2.9652,-3.5,4.5,312.03859999823203,fixation,AD02,a-pr14.png
14,475.3870931,475.5968901,1682,682,4.4478,4.4478,4,4,209.797,fixation,AD02,a-pr14.png
14,475.6049156,475.8988088,1711,674,4.4478,2.9652,-3,4.5,293.8932,fixation,AD02,a-pr14.png
14,475.9188482,476.0746604,1585,776,2.9652,2.9652,4.5,-3,155.8122,fixation,AD02,a-pr14.png
14,476.2266985,476.2565902,1166,694,1.4826,2.9652,3,3,29.8917,fixation,AD02,a-pr14.png
14,476.2588949,476.3286058,1164,695,1.4826,4.4478,3.5,4.5,69.7109,fixation,AD02,a-pr14.png
14,476.3665118,476.5924263,908,644,2.9652,4.4478,3.5,-2.5,225.9145,fixation,AD02,a-pr14.png
14,476.6225761,476.9651153,930,714,5.9304,1.4826,-4,3,342.5392,fixation,AD02,a-pr14.png
15,486.5822079,486.6021205,1264.5,734.5,2.9652,3.7065,-2.5,3,19.9126,fixation,AD02,a-pr30.png
15,486.6060178,486.6305793,1271,720,1.4826,2.9652,3,3.5,24.5615,fixation,AD02,a-pr30.png
15,486.6361001,486.7720186,1270,721,1.4826,2.2239,-2.5,-3.5,135.91850000102602,fixation,AD02,a-pr30.png
15,486.7741059,486.8244861,1269,725,1.4826,2.9652,-3,3,50.3802,fixation,AD02,a-pr30.png
15,486.8600448,486.9939279,1620,696,1.4826,1.4826,4,-3,133.8831,fixation,AD02,a-pr30.png
15,487.0339247,487.0459059,1160,707.5,2.2239,1.4826,-3,-3.5,11.981199999354398,fixation,AD02,a-pr30.png
15,487.0519317,487.151616,1154,707,2.2239,1.4826,3,-3,99.6843,fixation,AD02,a-pr30.png
15,487.1605788,487.1736766,1151,708,1.4826,2.9652,2,3.5,13.0978,fixation,AD02,a-pr30.png
15,487.1757071,487.2385131,1150,707,1.4826,2.9652,-3,-3,62.806,fixation,AD02,a-pr30.png
15,487.2905728,487.3044782,893,672,4.4478,1.4826,4,5,13.9054,fixation,AD02,a-pr30.png
15,487.3064947,487.4822535,886,671,2.9652,4.4478,4,-6,175.7588,fixation,AD02,a-pr30.png
15,487.4841918,487.5321742,892,666.5,1.4826,2.2239,3,-3,47.9824,fixation,AD02,a-pr30.png
15,487.544315,487.8641623,834,641,2.9652,2.9652,5.5,2,319.8473,fixation,AD02,a-pr30.png
15,487.868438,488.4937355,866,631,5.9304,1.4826,-4.5,3,625.2975,fixation,AD02,a-pr30.png
15,488.5177859,488.7741587,817,627,4.4478,4.4478,-5.5,2,256.3728,fixation,AD02,a-pr30.png
15,488.8060853,488.8660774,970,696,2.9652,2.9652,3.5,3.5,59.9921,fixation,AD02,a-pr30.png
15,488.8681482,489.0159724,967,697,2.9652,4.4478,3,3.5,147.82420000028702,fixation,AD02,a-pr30.png
15,489.1619243,489.2818945,1426,723,2.9652,2.9652,3.5,-3.5,119.9702,fixation,AD02,a-pr30.png
15,489.3358304,489.5496265,1836,659,4.4478,1.4826,4,3,213.7961,fixation,AD02,a-pr30.png
15,489.5617259,489.6244537,1850,684,2.2239,1.4826,3.5,1.5,62.727799998356204,fixation,AD02,a-pr30.png
1,989.1588396,989.1848655,1276,700,1.4826,1.4826,-3,4,26.025899987644202,fixation,AD03,a-pr6.png
1,989.1858151,989.2208116,1277,699,1.4826,1.4826,-3.5,-4.5,34.99650001,fixation,AD03,a-pr6.png
1,989.2218252,989.2938481,1279,701,1.4826,4.4478,3.5,-11,72.0229,fixation,AD03,a-pr6.png
1,989.2958873,989.3877271,1276,703,2.9652,1.4826,-3,3.5,91.8398,fixation,AD03,a-pr6.png
1,989.3887398,989.4077061,1274,700,2.9652,2.9652,-4.5,-3,18.96630001,fixation,AD03,a-pr6.png
1,989.4447508,989.4766683,1731,611,9.6369,2.9652,7,4.5,31.917500000417903,fixation,AD03,a-pr6.png
1,989.4776896,989.4837146,1732.5,608.5,2.2239,2.9652,-2.5,-3,6.02499998,fixation,AD03,a-pr6.png
1,989.486707,989.5086168,1729,609,1.4826,2.9652,3,4,21.90979999,fixation,AD03,a-pr6.png
1,989.5102671,989.5767568,1722,608,7.413,2.9652,214,-57,66.4897,fixation,AD03,a-pr6.png
1,989.5787106,989.6026923,1678,638,8.1543,2.9652,-5,3,23.9817,fixation,AD03,a-pr6.png
1,989.6037054,989.6308094,1669,632,2.9652,1.4826,192,-44,27.104,fixation,AD03,a-pr6.png
1,989.6737175,989.7186921,1666,640,2.9652,1.4826,-3,-3.5,44.97459999,fixation,AD03,a-pr6.png
1,989.7336797,989.9236702,1671,650,4.4478,4.4478,197,-37.5,189.9905,fixation,AD03,a-pr6.png
1,990.0187221,990.1076426,1660,655,17.7912,10.3782,-194.5,-35,88.92049998,fixation,AD03,a-pr6.png
1,990.1566614,990.2115828,1639,657,2.9652,1.4826,-181,32.5,54.9214,fixation,AD03,a-pr6.png
1,990.212502,990.2424845,1642.5,658,3.7065,2.9652,-3.5,-3.5,29.9825,fixation,AD03,a-pr6.png
1,990.243502,990.2844858,1643,658,1.4826,1.4826,-3.5,3,40.98380002,fixation,AD03,a-pr6.png
1,991.8736885,991.8825277,924,713,2.9652,1.4826,-1.5,-3.5,8.839199981,fixation,AD03,a-pr6.png
2,1000.204132,1000.209156,1071,694,11.8608,1.4826,7.5,2,5.024200015,fixation,AD03,a-pr30.png
2,1000.221156,1000.24717,981,685,2.9652,1.4826,-5.5,-2.5,26.013899983581698,fixation,AD03,a-pr30.png
2,1000.322048,1000.328109,1128.5,699,224.6139,31.1346,-1.5,1,6.0617999879468005,fixation,AD03,a-pr30.png
2,1000.366078,1000.400023,975.5,675,2.2239,1.4826,154,22.5,33.94499999,fixation,AD03,a-pr30.png
2,1000.408072,1000.512976,939,653,4.4478,2.9652,4,-3,104.9042,fixation,AD03,a-pr30.png
2,1000.530989,1000.58293,933,646,1.4826,1.4826,-2.5,2,51.94160001,fixation,AD03,a-pr30.png
2,1000.61891,1000.78695,865,615,4.4478,1.4826,6,-3,168.0397,fixation,AD03,a-pr30.png
2,1000.951901,1000.984845,871,616,4.4478,1.4826,-5,2.5,32.94429998,fixation,AD03,a-pr30.png
2,1002.626974,1002.636022,851,618,4.4478,1.4826,3,3,9.048000013,fixation,AD03,a-pr30.png
3,1010.667353,1010.704279,1316,713,1.4826,2.9652,-2.5,-4,36.92569999,fixation,AD03,a-pr23.png
3,1010.707276,1010.734263,1314,712,2.9652,1.4826,19,-5,26.9864,fixation,AD03,a-pr23.png
3,1010.838154,1010.887179,1318,702,2.9652,2.9652,4,3.5,49.02530001,fixation,AD03,a-pr23.png
3,1010.903167,1010.933125,1184,677,2.9652,2.2239,-4,-3,29.957499995134597,fixation,AD03,a-pr23.png
3,1010.987191,1011.128083,1177,673,2.9652,1.4826,-4.5,-3,140.89140002033702,fixation,AD03,a-pr23.png
3,1011.132061,1011.164025,1179,672,2.9652,1.4826,-4,-2.5,31.9648,fixation,AD03,a-pr23.png
3,1011.166226,1011.219726,1180,672,2.9652,1.4826,-49.5,-23.5,53.49980001,fixation,AD03,a-pr23.png
3,1011.336002,1011.346982,1196,684,2.9652,2.9652,5.5,1.5,10.980800026800399,fixation,AD03,a-pr23.png
3,1011.348928,1011.446932,1198,683,2.9652,1.4826,-5,-3,98.0043,fixation,AD03,a-pr23.png
3,1011.623856,1011.727797,1202,681,2.9652,2.9652,-5.5,4,103.9414,fixation,AD03,a-pr23.png
3,1011.763841,1011.804717,1207,679,2.9652,1.4826,-4,-2.5,40.8764,fixation,AD03,a-pr23.png
3,1013.394848,1013.410869,1225,677.5,1.4826,2.2239,2.5,-2,16.02100001,fixation,AD03,a-pr23.png
4,1021.435828,1021.509765,1317,711,2.9652,2.9652,-3.5,3.5,73.93759998,fixation,AD03,a-pr21.png
4,1021.620878,1021.657863,1318,710,2.9652,2.9652,-21,-5,36.98449999,fixation,AD03,a-pr21.png
4,1021.858777,1021.983017,960,694,1.4826,1.4826,158.5,14,124.23950001925701,fixation,AD03,a-pr21.png
4,1021.996786,1022.324694,848,756,4.4478,2.9652,-4.5,-3,327.90740000200503,fixation,AD03,a-pr21.png
4,1022.347703,1022.624814,1020,702,5.9304,2.9652,-4.5,-3,277.1105,fixation,AD03,a-pr21.png
4,1022.631798,1022.642787,985,726,5.9304,2.9652,-5,-2.5,10.988399979169099,fixation,AD03,a-pr21.png
4,1022.659861,1022.663812,996.5,722,0.7413,1.4826,-141.5,-1,3.951599996,fixation,AD03,a-pr21.png
4,1022.664832,1022.673831,994,722,2.9652,1.4826,143,-2,8.99870001,fixation,AD03,a-pr21.png
4,1022.730739,1022.986609,980,711,13.3434,5.9304,144.5,4.5,255.8701,fixation,AD03,a-pr21.png
4,1023.014576,1023.026587,972.5,706,3.7065,0,-153.5,-8.5,12.01140002,fixation,AD03,a-pr21.png
4,1023.027608,1023.045575,973,705,1.4826,1.4826,153.5,7,17.9666,fixation,AD03,a-pr21.png
4,1023.063612,1024.748694,977,706,4.4478,2.9652,-5.5,3,1685.0821999955801,fixation,AD03,a-pr21.png
5,1032.793293,1032.898144,1331,712,2.9652,2.9652,-3.5,-3.5,104.851,fixation,AD03,a-pr5.png
5,1032.901139,1033.094034,1331,715,2.9652,2.9652,4,-3.5,192.8946,fixation,AD03,a-pr5.png
5,1033.101108,1033.113051,1252.5,739.5,12.6021,5.1891,6,-4,11.943399993469901,fixation,AD03,a-pr5.png
5,1033.115066,1033.318012,1204,750,2.9652,2.9652,6.5,3.5,202.9457,fixation,AD03,a-pr5.png
5,1033.350942,1033.35588,880,668,5.9304,1.4826,4.5,2,4.937899997230399,fixation,AD03,a-pr5.png
5,1033.373981,1033.574923,870,658,2.9652,1.4826,-206,-33,200.94240002049398,fixation,AD03,a-pr5.png
5,1033.576784,1033.620802,875,652,2.9652,1.4826,-5.5,-2.5,44.01720001,fixation,AD03,a-pr5.png
5,1033.648844,1033.654782,1175.5,747,5.1891,2.2239,-50.5,11,5.938599992,fixation,AD03,a-pr5.png
5,1033.655788,1033.691892,1195,750,6.6717,2.2239,48.5,-11.5,36.10420001,fixation,AD03,a-pr5.png
5,1033.692755,1033.700785,1202.5,751,2.2239,1.4826,-37.5,15.5,8.029900015,fixation,AD03,a-pr5.png
5,1033.703808,1033.751791,1206,746,3.7065,2.9652,-40.5,15.5,47.983600001316496,fixation,AD03,a-pr5.png
5,1033.790995,1033.842651,1540,717,4.4478,2.9652,-4,3.5,51.6557,fixation,AD03,a-pr5.png
5,1033.84376,1033.933696,1546,718,2.9652,1.4826,-4.5,4,89.93569997,fixation,AD03,a-pr5.png
5,1033.93668,1033.950789,1548,716.5,2.2239,2.2239,-3,-3.5,14.108699997450499,fixation,AD03,a-pr5.png
5,1033.951865,1034.036641,1547,714,2.9652,2.9652,134.5,-4.5,84.776,fixation,AD03,a-pr5.png
5,1034.086751,1034.090368,1485,701,2.9652,0,-1.5,-3,3.617300023,fixation,AD03,a-pr5.png
5,1034.092508,1034.125514,1485,701,2.9652,1.4826,4.5,3,33.006,fixation,AD03,a-pr5.png
5,1034.125529,1034.14651,1485,700.5,2.9652,1.4826,4.5,-3.5,20.98070001,fixation,AD03,a-pr5.png
5,1034.146527,1034.172493,1485,697,2.9652,1.4826,-4,4,25.9662,fixation,AD03,a-pr5.png
5,1034.194531,1034.242422,1484,702,2.9652,2.9652,-4,-3,47.89079999,fixation,AD03,a-pr5.png
5,1034.243504,1034.268442,1483,699,1.4826,2.9652,-4.5,4,24.9378,fixation,AD03,a-pr5.png
5,1034.27145,1034.307385,1484,700,2.9652,2.9652,-4.5,-3,35.9347,fixation,AD03,a-pr5.png
5,1034.360411,1034.403424,1383,698,1.4826,1.4826,-55,11,43.01359999,fixation,AD03,a-pr5.png
5,1034.404363,1034.46535,1385,701,1.4826,1.4826,-5,4.5,60.98739999,fixation,AD03,a-pr5.png
5,1034.516266,1034.63127,1777,689,4.4478,2.9652,4,-3.5,115.00439999508701,fixation,AD03,a-pr5.png
5,1034.668198,1034.820126,1214,702,4.4478,1.4826,8,3,151.9277,fixation,AD03,a-pr5.png
5,1034.824848,1034.841127,1161.5,707,11.1195,1.4826,6,-3,16.27849999,fixation,AD03,a-pr5.png
5,1034.866065,1034.941344,1165,709,4.4478,2.9652,4,-3,75.27919998,fixation,AD03,a-pr5.png
5,1034.94302,1035.132196,1161,711,4.4478,1.4826,60,5,189.1758,fixation,AD03,a-pr5.png
5,1035.133209,1035.176243,1161,709,1.4826,1.4826,3,-3,43.0341,fixation,AD03,a-pr5.png
5,1035.296238,1035.469994,1151,716,2.9652,1.4826,4,3,173.7566,fixation,AD03,a-pr5.png
5,1035.471053,1035.557989,1156,714,4.4478,1.4826,4.5,-3,86.93670001,fixation,AD03,a-pr5.png
5,1035.594002,1037.233107,1158,713,4.4478,2.9652,7.5,-2.5,1639.1052,fixation,AD03,a-pr5.png
6,1045.263735,1045.39676,1310,732,2.9652,1.4826,4,3,133.0251,fixation,AD03,a-pr32.png
6,1045.399728,1045.458712,1311,731,2.9652,1.4826,17.5,4,58.9839,fixation,AD03,a-pr32.png
6,1045.459685,1045.46962,1309,726.5,3.7065,2.2239,-16.5,-3,9.934600006,fixation,AD03,a-pr32.png
6,1045.471672,1045.499768,1307,729,2.9652,2.9652,5,-3,28.09530002,fixation,AD03,a-pr32.png
6,1045.52361,1045.542574,1298,685,2.9652,4.4478,4,-2.5,18.96339999,fixation,AD03,a-pr32.png
6,1045.549603,1045.650268,1292,679,4.4478,2.9652,-4.5,3.5,100.6653,fixation,AD03,a-pr32.png
6,1045.65651,1045.69256,1296,681,4.4478,2.9652,4.5,3,36.0503,fixation,AD03,a-pr32.png
6,1045.695523,1045.721516,1252.5,696.5,9.6369,5.1891,-14.5,-12,25.9933,fixation,AD03,a-pr32.png
6,1045.729524,1045.79149,1257.5,696,5.1891,1.4826,-5.5,-3,61.96580001,fixation,AD03,a-pr32.png
6,1045.792432,1045.802488,1261.5,694.5,2.2239,2.2239,2.5,-3,10.056,fixation,AD03,a-pr32.png
6,1045.826435,1045.882573,1260,694,2.9652,1.4826,12,13.5,56.138,fixation,AD03,a-pr32.png
6,1045.891429,1045.932396,1259,692,4.4478,1.4826,-4,3.5,40.9666,fixation,AD03,a-pr32.png
6,1045.935238,1045.940346,1260,694,2.9652,0,-3.5,3,5.108699988,fixation,AD03,a-pr32.png
6,1046.03937,1046.049298,1624.5,643.5,2.9652,2.9652,4,4,9.927900013280999,fixation,AD03,a-pr32.png
6,1046.08739,1046.10338,1621,649.5,2.9652,2.2239,-4,7.5,15.99090001,fixation,AD03,a-pr32.png
6,1046.104396,1046.116275,1624.5,648,2.2239,2.9652,-2.5,-4.5,11.8783,fixation,AD03,a-pr32.png
6,1046.117295,1046.128272,1625,646,1.4826,1.4826,2.5,-3,10.97760001,fixation,AD03,a-pr32.png
6,1046.129238,1046.195232,1623,646,4.4478,1.4826,-4,4,65.99350000033161,fixation,AD03,a-pr32.png
6,1046.198636,1046.220374,1630.5,647.5,3.7065,3.7065,-3,-3.5,21.7384,fixation,AD03,a-pr32.png
